new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,6,45,37,1,0,9,169,46
1,0,9,169,46,0,0,2,176,15
0,0,2,176,15,0,0,3,1,166
0,0,3,1,166,0,0,3,6,8
0,0,3,6,8,0,0,1,2,2
0,0,1,2,2,1,0,2,139,121
1,0,2,139,121,0,0,4,29,11
0,0,4,29,11,0,0,3,14,8
0,0,3,14,8,0,0,4,19,36
0,0,4,19,36,0,0,2,29,28
0,0,2,29,28,0,0,6,16,46
0,0,6,16,46,0,0,4,151,152
0,0,4,151,152,1,0,0,86,0
1,0,0,86,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,4,67,24
0,0,4,67,24,0,0,1,5,10
0,0,1,5,10,0,0,5,19,19
0,0,5,19,19,0,0,1,7,19
0,0,1,7,19,0,0,2,110,99
0,0,2,110,99,0,0,1,1,2
0,0,1,1,2,0,0,1,0,2
0,0,1,0,2,0,0,6,34,104
0,0,6,34,104,0,0,3,28,27
0,0,3,28,27,0,0,1,24,21
0,0,1,24,21,0,0,3,41,11
0,0,3,41,11,0,0,9,34,0
0,0,9,34,0,1,0,9,117,6
1,0,9,117,6,0,0,2,17,13
0,0,2,17,13,0,0,9,30,30
0,0,9,30,30,0,0,5,93,18
0,0,5,93,18,0,0,1,15,0
0,0,1,15,0,0,0,1,3,0
0,0,1,3,0,0,0,2,2,2
0,0,2,2,2,0,0,1,20,5
0,0,1,20,5,0,0,1,21,4
0,0,1,21,4,0,0,8,68,67
0,0,8,68,67,0,0,2,14,0
0,0,2,14,0,0,0,3,4,4
0,0,3,4,4,0,0,9,82,29
0,0,9,82,29,0,0,2,23,4
0,0,2,23,4,0,0,2,42,7
0,0,2,42,7,0,0,4,40,40
0,0,4,40,40,0,0,7,9,50
0,0,7,9,50,0,0,3,5,2
0,0,3,5,2,0,0,3,25,15
0,0,3,25,15,0,0,5,13,47
0,0,5,13,47,0,0,6,46,8
0,0,6,46,8,0,0,3,25,16
0,0,3,25,16,1,0,0,101,0
1,0,0,101,0,0,0,1,2,2
0,0,1,2,2,0,0,1,21,2
0,0,1,21,2,1,0,4,95,9
1,0,4,95,9,0,0,6,20,12
0,0,6,20,12,2,0,6,416,5
2,0,6,416,5,0,0,14,263,112
0,0,14,263,112,0,0,6,71,1
0,0,6,71,1,0,0,1,34,22
0,0,1,34,22,2,0,3,129,0
2,0,3,129,0,0,0,1,0,0
0,0,1,0,0,0,0,1,21,8
0,0,1,21,8,0,0,5,79,86
0,0,5,79,86,0,0,1,20,28
0,0,1,20,28,0,0,2,2,7
0,0,2,2,7,0,0,1,1,5
0,0,1,1,5,0,0,20,81,172
0,0,20,81,172,0,0,1,5,0
0,0,1,5,0,0,0,2,6,2
0,0,2,6,2,0,1,2,11,80
